cmap_instance	drugbank_id	name	dose	cell_line	mers1_es	mers1_p	sars1_es	sars1_p	sars2_es	sars2_p
4662	DB00170	Menadione	0.0000232	PC3	0	1	-0.660255013	1	-0.634839364	1
4663	DB04815	Clioquinol	0.000013	PC3	-0.403294662	1	0	0.98	0	0.96
4666	DB01599	Probucol	0.0000078	PC3	0	1	0	0.98	0.628005019	0
4667	DB00993	Azathioprine	0.0000144	PC3	0.462895577	0	0	0.99	0.577945004	0
4669	DB14007	Pentetic acid	0.0000102	PC3	0	1	0	0.98	0.856781558	0
4670	DB00363	Clozapine	0.0000122	PC3	0	1	0	0.99	0	0.87
4671	DB01407	Clenbuterol	0.0000128	PC3	0	1	0	0.98	0.595429754	0
4672	DB00836	Loperamide	0.0000078	PC3	0	0.99	0	0.96	0	0.88
4673	DB08839	Serotonin	0.0000188	PC3	0	0.99	0	0.98	0.711040143	0
4674	DB00712	Flurbiprofen	0.0000164	PC3	0	1	0.518672011	0.04	0.663844001	0
4676	DB00624	Testosterone	0.0000116	PC3	-0.360046759	1	0	0.97	0	0.89
4677	DB00968	Methyldopa	0.000019	PC3	0	1	0	0.99	0.688630775	0
4678	DB00502	Haloperidol	0.0000106	PC3	0.348805619	0.01	0	0.99	0	0.91
4680	DB03671	"4-(3,12,14-Trihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One"	0.0000102	PC3	-0.471807737	1	0.544444444	0.01	0.608692528	0
4682	DB00845	Clofazimine	0.0000084	PC3	0	1	0	0.96	0.641604247	0
4683	DB00787	Acyclovir	0.0000178	PC3	0	1	0	0.96	0.632245781	0
4684	DB00810	Biperiden	0.0000114	PC3	0	0.99	0	0.97	0.628932107	0
4685	DB00373	Timolol	0.0000092	PC3	0	1	0.671485459	0	0.807919401	0
4686	DB13025	Tiapride	0.000011	MCF7	0	1	0	1	0.581632276	0
4687	DB00400	Griseofulvin	0.0000112	MCF7	0	1	0	1	0	0.95
4688	DB13715	Dilazep	0.000006	MCF7	0.518358346	0	0	0.99	0	0.97
4689	DB00740	Riluzole	0.0000148	MCF7	0	1	0	1	0.576798632	0
4690	DB01015	Sulfamethoxazole	0.0000158	MCF7	0	1	0	0.98	0.583926789	0
4691	DB00779	Nalidixic acid	0.0000146	MCF7	0	1	0	1	0.428067854	0
4692	DB00610	Metaraminol	0.0000086	MCF7	0.546873339	0	0	1	0.581840182	0
4694	DB00643	Mebendazole	0.0000136	MCF7	-0.466753268	1	0	0.99	-0.651653978	1
4696	DB01165	Ofloxacin	0.000011	MCF7	0	1	0	0.98	0.616914327	0
4697	DB00698	Nitrofurantoin	0.0000168	MCF7	0.452752451	0.01	0	0.99	0	0.95
4698	DB13583	Mephenesin	0.000022	MCF7	0.441891248	0	0	1	0.627835692	0
4699	DB01090	Pentolinium	0.0000074	MCF7	0.537094099	0	0	1	0.590230064	0
4700	DB01001	Salbutamol	0.0000168	MCF7	0.435621741	0	0	0.99	0.675548992	0
4701	DB00440	Trimethoprim	0.0000138	MCF7	0	1	0	1	0.580677078	0
4702	DB00846	Flurandrenolide	0.0000092	MCF7	0	1	0.700504579	0	0	0.86
4703	DB06786	Halcinonide	0.0000088	MCF7	0	1	0.557991543	0.06	0	0.92
4706	DB01247	Isocarboxazid	0.0000172	MCF7	0	1	0	1	0.705334959	0
4707	DB01365	Mephentermine	0.0000094	MCF7	0	1	0	0.99	0.676858666	0
4708	DB01327	Cefazolin	0.0000084	MCF7	0	1	0	1	0.728418717	0
4709	DB00986	Glycopyrronium	0.00001	MCF7	0	1	-0.5846084	0.99	0	0.93
4718	DB01326	Cefamandole	0.0000082	MCF7	0	1	0	0.98	0.598553736	0
4720	DB00226	Guanadrel	0.0000076	MCF7	0	1	0	1	0.602763712	0
4722	DB13392	Mercurochrome	0.000005	MCF7	0	1	0	0.99	0.605098285	0
4723	DB01403	Methotrimeprazine	0.000009	MCF7	0.466696529	0	0.644444444	0	0.633455208	0
4724	DB06150	Sulfadimethoxine	0.0000128	MCF7	0	1	0	1	0.694974064	0
4725	DB00650	Leucovorin	0.0000078	MCF7	0.490180972	0	0	1	0.633610145	0
4726	DB11430	Monensin	0.0000058	MCF7	0.436772753	0	0	0.98	0.703975663	0
4727	DB00253	Medrysone	0.0000116	MCF7	0	1	0	1	-0.650000344	1
4728	DB00618	Demeclocycline	0.000008	MCF7	0	0.99	-0.5	1	-0.673358647	1
4729	DB13758	Meclofenoxate	0.0000136	MCF7	0	0.99	0	1	0	0.95
4730	DB00367	Levonorgestrel	0.0000128	MCF7	0	1	0	0.99	0	0.9
4732	DB09002	Cloperastine	0.000011	MCF7	-0.48093885	1	-0.494863413	1	0	0.95
4733	DB13773	Sulfamethoxypyridazine	0.0000142	MCF7	0	1	-0.627777778	1	-0.614485864	1
4734	DB00663	Flumethasone	0.0000098	MCF7	0	1	0	0.98	0	0.92
4735	DB11518	Flunixin	0.0000082	MCF7	0	1	0	1	0	0.93
4736	DB00573	Fenoprofen	0.0000072	MCF7	0	1	0.526699873	0.01	0	0.93
4740	DB01581	Sulfamerazine	0.0000152	MCF7	0	1	0.506202817	0.06	0	0.95
4741	DB09018	Bromopride	0.0000116	MCF7	-0.316496618	1	-0.55	1	0	0.88
4742	DB09401	Isosorbide	0.000017	MCF7	0	1	0	0.98	0.668760062	0
4743	DB08981	Fenbufen	0.0000158	MCF7	0	1	0	0.99	0	0.95
4744	DB00809	Tropicamide	0.000014	MCF7	0	1	0	1	0	0.91
4745	DB00978	Lomefloxacin	0.0000104	MCF7	0	1	-0.522222222	1	0	0.94
4746	DB01275	Hydralazine	0.0000204	MCF7	0	1	0	0.98	0	0.92
4747	DB00914	Phenformin	0.0000166	MCF7	0	1	0	0.99	0.540746581	0
4749	DB00750	Prilocaine	0.0000156	MCF7	0	1	0	0.98	-0.562039312	1
4750	DB01233	Metoclopramide	0.0000118	MCF7	0	1	0	1	0	0.91
4751	DB01009	Ketoprofen	0.0000158	MCF7	0	1	0.427777778	0.07	-0.424957735	0.99
4752	DB12293	Nefopam	0.0000138	MCF7	0	1	0	0.99	0	0.92
4762	DB13044	Gossypol	0.0000078	MCF7	-0.407808893	1	0	0.99	0.632248267	0
4765	DB01146	Diphenylpyraline	0.0000126	MCF7	0	1	0	0.99	0.499981069	0
4766	DB01216	Finasteride	0.0000108	MCF7	0	1	0	0.98	0.679389385	0
4769	DB06147	Sulfathiazole	0.0000156	MCF7	0	1	-0.669342621	1	0	0.96
4771	DB01032	Probenecid	0.000014	MCF7	0	1	0	1	-0.587826651	1
4772	DB00674	Galantamine	0.0000108	MCF7	0	1	0	0.99	0	0.98
4773	DB00919	Spectinomycin	0.0000098	MCF7	0	1	-0.631715827	1	0	0.96
4774	DB13478	Meptazinol	0.0000148	MCF7	0	1	0.570089761	0.03	0.668196007	0
4775	DB01783	Pantothenic acid	0.000008	MCF7	0	1	-0.644444444	1	0	0.95
4778	DB00778	Roxithromycin	0.0000048	MCF7	0	1	0	1	0	0.96
4779	DB00205	Pyrimethamine	0.000016	MCF7	0	1	0	1	0.758641195	0
4781	DB12867	Benperidol	0.0000104	MCF7	0	1	0	0.99	0	0.89
4782	DB01833	L-2-Amino-4-(Guanidinooxy)Butyric Acid	0.0000136	MCF7	0	1	0.603280411	0.01	0	0.94
4783	DB01021	Trichlormethiazide	0.0000106	MCF7	0	1	0	1	0.452597818	0.02
4784	DB01618	Molindone	0.0000128	MCF7	0	1	0	0.98	0.642081105	0
4785	DB00249	Idoxuridine	0.0000112	MCF7	0	1	0.595019068	0	0	0.91
4786	DB01117	Atovaquone	0.000011	MCF7	0	1	0	0.99	0	0.97
4789	DB08941	Isoxsuprine	0.0000118	MCF7	0	1	0	1	0	0.95
4791	DB13683	Quinisocaine	0.000013	MCF7	-0.352393216	1	0	1	0	0.96
4792	DB01357	Mestranol	0.0000128	MCF7	0	1	0	1	0	0.96
4793	DB02918	Zardaverine	0.000015	MCF7	0	1	0	0.99	0.619306458	0
4794	DB00861	Diflunisal	0.000016	MCF7	0.536988922	0	0	0.99	0.779514577	0
4795	DB13808	Mebhydrolin	0.0000048	MCF7	0	1	0	0.99	0	0.92
4796	DB00803	Colistin	0.000003	MCF7	0.466705888	0	0	0.98	0.620232734	0
4798	DB00782	Propantheline	0.000009	MCF7	0.469991376	0	0.644444444	0.01	0.5382205	0
4799	DB00943	Zalcitabine	0.000019	MCF7	0	1	0	1	0.835233165	0
4800	DB00350	Minoxidil	0.0000192	MCF7	0	1	0	0.99	0.748547531	0
4802	DB02789	Pregnenolone	0.0000126	MCF7	0	1	0	0.99	0.719502545	0
4803	DB00747	Scopolamine	0.0000118	MCF7	0.516111681	0	0	1	0	0.97
4804	DB12831	Gabexate	0.0000096	MCF7	0	1	0	0.98	0.737813228	0
4805	DB00525	Tolnaftate	0.000013	MCF7	0	1	0	1	0.723780548	0
4806	DB00915	Amantadine	0.0000096	MCF7	0.551083361	0	0	1	0.516348178	0
4807	DB00646	Nystatin	0.0000044	MCF7	0	1	0	1	0	0.9
4808	DB01086	Benzocaine	0.0000242	MCF7	0.4552855	0	0	0.98	0	0.95
4812	DB00277	Theophylline	0.0000202	MCF7	0	1	0	1	0	0.96
4813	DB13532	Cyclopenthiazide	0.0000106	MCF7	0	1	0	0.98	0	0.92
4814	DB00805	Minaprine	0.0000108	MCF7	0	1	0.6	0	0	0.95
4815	DB00341	Cetirizine	0.0000086	MCF7	-0.433507575	1	0	1	-0.52440218	1
4817	DB00387	Procyclidine	0.0000124	MCF7	0	1	0.643737515	0.01	0	0.92
4818	DB07814	Gibberellic acid	0.0000116	MCF7	0.477006891	0	0	1	0.585228814	0
4819	DB00366	Doxylamine	0.0000102	MCF7	0	1	0	0.99	0.480954263	0
4824	DB01006	Letrozole	0.000014	MCF7	0.528430524	0	0	1	0.81282179	0
4827	DB13393	Emetine	0.0000072	MCF7	-0.732132048	1	-0.609087607	0.99	0	0.92
4828	DB00641	Simvastatin	0.0000096	MCF7	0	1	0	0.99	0	0.95
4829	DB12532	Oxetacaine	0.0000086	MCF7	0	1	0	1	-0.505599964	1
4830	DB12582	Piperine	0.000014	MCF7	-0.409934074	1	0	1	0	0.96
4831	DB00816	Orciprenaline	0.0000076	MCF7	0	1	0.594444444	0	0.405459473	0
4832	DB08951	Indoprofen	0.0000142	MCF7	0.491162438	0	0	1	0	0.94
4834	DB00924	Cyclobenzaprine	0.0000128	MCF7	0	1	0	1	0	0.91
4835	DB13855	Nifuroxazide	0.0000146	MCF7	0	1	0	0.98	0	0.96
4836	DB00378	Dydrogesterone	0.0000128	MCF7	0	1	0	0.99	0.550995087	0
4838	DB01056	Tocainide	0.0000174	MCF7	0.44755881	0	0	0.99	0.734179641	0
4839	DB13726	Sulfaguanidine	0.0000186	MCF7	0	1	0	1	0	0.96
4840	DB13510	Buflomedil	0.0000116	MCF7	0	1	0	0.99	0	0.91
4843	DB01624	Zuclopenthixol	0.0000092	MCF7	0.524443802	0	0	1	0.694174042	0
4844	DB00797	Tolazoline	0.0000204	MCF7	0	0.99	0	1	0	0.96
4845	DB01087	Primaquine	0.0000088	MCF7	0	1	-0.559865878	1	-0.595652192	1
4846	DB04216	Quercetin	0.0000118	MCF7	0	1	0	1	-0.579238329	1
4847	DB13580	Succinylsulfathiazole	0.0000112	MCF7	0	1	0.588888889	0	-0.605931723	1
4848	DB01249	Iodixanol	0.0000026	MCF7	0.487570678	0	0	0.99	0.597047199	0.01
4947	DB00279	Liothyronine	0.0000062	MCF7	0	1	0.592707604	0.04	0	0.94
4949	DB06711	Naphazoline	0.0000162	MCF7	0	1	0	1	0.729107209	0
4951	DB00338	Omeprazole	0.0000116	MCF7	0	1	0	1	0	0.99
4952	DB00562	Benzthiazide	0.0000092	MCF7	0	1	-0.726956702	1	-0.655065701	1
4953	DB11820	Nifurtimox	0.000014	MCF7	0	1	-0.638888889	1	-0.671911819	1
4955	DB00395	Carisoprodol	0.0000154	MCF7	0	1	-0.683333333	1	0	1
4956	DB06698	Betahistine	0.0000172	MCF7	0	1	-0.705555556	1	0	1
4958	DB01412	Theobromine	0.0000222	MCF7	0	1	0	1	0	0.96
4959	DB04626	Apramycin	0.0000074	MCF7	0	1	-0.577777778	1	-0.587940237	1
4960	DB01110	Miconazole	0.0000096	MCF7	-0.403954083	1	0	1	0	0.94
4961	DB14476	DL-alpha-Tocopherol	0.0000092	MCF7	0	1	-0.738888889	1	0	0.99
4962	DB00339	Pyrazinamide	0.0000324	MCF7	0	1	-0.633333333	1	-0.55958231	1
4965	DB08960	Hexamethonium	0.00001	MCF7	0	1	0	1	0	0.98
4967	DB00833	Cefaclor	0.0000104	MCF7	0	1	0	1	0.600610417	0
4968	DB13875	Harmaline	0.000014	MCF7	0.521418952	0	0	0.99	0.568957651	0
4969	DB13216	Oxolamine	0.0000092	MCF7	0.580348214	0	0	0.99	0.66611246	0
4970	DB00999	Hydrochlorothiazide	0.0000134	MCF7	0.564992495	0	0	0.99	0.637231972	0
4972	DB00723	Methoxamine	0.0000162	MCF7	0.498627917	0	0	1	0.762175634	0
4973	DB00222	Glimepiride	0.0000082	MCF7	0.503986169	0	0	0.99	0.560091675	0
4975	DB08966	Fursultiamine	0.0000092	MCF7	0	1	0	1	0.63723704	0
4976	DB01193	Acebutolol	0.0000108	MCF7	0.536556926	0	0	1	0.707239571	0
4978	DB00227	Lovastatin	0.0000098	MCF7	0	1	0.597276053	0.02	0	0.99
4979	DB09355	Sulfabenzamide	0.0000144	MCF7	0	1	0	0.99	0	0.97
4982	DB13092	Meclocycline	0.0000058	MCF7	0.454007524	0	0	1	0	0.92
4983	DB00694	Daunorubicin	0.000007	MCF7	0.669871688	0	0.584086959	0	-0.692905862	1
4985	DB11423	Lasalocid	0.0000066	MCF7	0.456967857	0	0	0.98	0	0.94
4988	DB00590	Doxazosin	0.0000074	MCF7	0	1	-0.588888889	1	-0.555896806	1
4990	DB04819	Methapyrilene	0.0000134	MCF7	0	1	-0.65250214	1	0	0.95
4991	DB01067	Glipizide	0.000009	MCF7	0	1	-0.672222222	1	0	0.98
4992	DB00396	Progesterone	0.0000128	MCF7	0	1	0	1	0	0.96
4993	DB00655	Estrone	0.0000148	MCF7	-0.462137237	1	0	1	-0.557374947	1
4994	DB00882	Clomifene	0.0000066	MCF7	-0.484057125	1	0	1	0	0.99
4995	DB12465	Ketanserin	0.000007	MCF7	0	1	-0.65833917	1	0	0.99
4996	DB00543	Amoxapine	0.0000128	MCF7	-0.423047221	1	-0.755555556	1	0	0.96
4998	DB06820	Sulconazole	0.0000086	MCF7	-0.547034528	1	-0.877777778	1	-0.570627156	0.99
4999	DB01393	Bezafibrate	0.000011	MCF7	0	1	0	1	0	0.98
5000	DB00563	Methotrexate	0.0000088	MCF7	0	1	-0.711111111	1	-0.59405841	1
5001	DB01010	Edrophonium	0.0000198	MCF7	0	1	-0.557902042	1	0	0.94
5002	DB00169	Cholecalciferol	0.0000104	MCF7	0	1	0.66996394	0	0.642632731	0
5004	DB15584		0.000014	MCF7	0	1	0	1	0	0.98
5005	DB04017	Clorgiline	0.000013	MCF7	-0.466147526	1	0	1	0	0.99
5006	DB00557	Hydroxyzine	0.000009	MCF7	0	1	-0.672222222	1	0	0.97
5007	DB00553	Methoxsalen	0.0000186	MCF7	0	1	-0.586769398	1	0	0.97
5008	DB04842	Fluspirilene	0.0000084	MCF7	-0.428495189	1	-0.711111111	1	0	0.92
5010	DB00433	Prochlorperazine	0.0000066	MCF7	-0.32353322	1	0	1	0	0.98
5011	DB00927	Famotidine	0.0000118	MCF7	0.466719803	0	0	1	0	0.93
5012	DB00485	Dicloxacillin	0.0000082	MCF7	0.56495247	0	0	0.99	0.84125807	0
5013	DB00351	Megestrol acetate	0.0000104	MCF7	0	1	0	1	0.621785211	0
5014	DB13740	Bemegride	0.0000258	MCF7	0.469638066	0.01	0	0.98	0.629877697	0
5015	DB12319	Benzbromarone	0.0000094	MCF7	0.542485922	0	0	0.99	0.625043288	0
5016	DB01194	Brinzolamide	0.0000104	MCF7	0.500615819	0	0	1	0.644531558	0
5018	DB00340	Metixene	0.0000116	MCF7	0.464994621	0	0	0.99	0.829170063	0
5019	DB01708	Prasterone	0.0000122	MCF7	-0.446516995	1	-0.488888889	1	0	0.91
5020	DB01158	Bretylium	0.0000096	MCF7	0.551168191	0	0	1	0.61935737	0
5021	DB13340	Suloctidil	0.0000118	MCF7	0	1	-0.676299063	1	0	0.95
5022	DB00934	Maprotiline	0.0000128	MCF7	0	1	0	1	0.714333738	0
5023	DB01188	Ciclopirox	0.000015	MCF7	0.557598288	0	0.622222222	0	0.727127543	0
5024	DB13866	Etynodiol	0.0000104	MCF7	0	1	0	1	0	0.99
5025	DB08792	Diloxanide	0.0000122	MCF7	0.526806476	0	0	0.99	0.635070311	0
5026	DB01092	Ouabain	0.0000054	MCF7	0	1	-0.557171764	1	0	0.89
5027	DB00773	Etoposide	0.0000068	MCF7	0.511730919	0	0	0.96	0.686091643	0
5028	DB00589	Lisuride	0.0000118	MCF7	0.444384395	0	0	0.99	0.720064832	0
5043	DB09210	Piracetam	0.0000282	PC3	0	1	0	0.99	-0.522692757	1
5044	DB08954	Ifenprodil	0.0000084	PC3	-0.341849803	1	0	0.96	0	0.88
5046	DB01604	Pivampicillin	0.0000086	PC3	0	1	0.477777778	0.04	0	0.94
5047	DB00446	Chloramphenicol	0.0000124	PC3	0	1	0	0.98	0	0.93
5049	DB00328	Indometacin	0.0000112	PC3	0	1	0	0.99	0	0.94
5050	DB13251	Octopamine	0.000021	PC3	0	1	0.590844943	0	0	0.95
5051	DB11458	Roxarsone	0.0000152	PC3	0	1	0	0.99	0	0.88
5052	DB11100	Allantoin	0.0000252	PC3	0	1	0.440864399	0.13	0	0.85
5054	DB00438	Ceftazidime	0.0000062	PC3	0	0.99	0.466666667	0.09	0.436925416	0
5055	DB00717	Norethisterone	0.0000134	PC3	0.293541964	0.01	0	0.97	0	0.94
5057	DB00214	Torasemide	0.0000114	PC3	0	1	0.600483825	0	0	0.96
5058	DB11181	Homatropine	0.0000112	PC3	0	1	0	1	-0.579155196	1
5059	DB02266	Flufenamic Acid	0.0000142	PC3	0	1	0.670735725	0	-0.380835381	0.95
5060	DB09069	Trimetazidine	0.0000118	PC3	0	1	0	1	0	0.95
5062	DB14075	Imidurea	0.0000104	PC3	0	1	0	0.99	0	0.91
5063	DB00651	Dyphylline	0.0000158	PC3	0	1	0	0.98	0.539195538	0.01
5064	DB13026	Ornidazole	0.0000182	PC3	0	1	0	0.98	0	0.88
5066	DB00711	Diethylcarbamazine	0.0000102	PC3	-0.431494907	1	0	0.95	-0.488329238	1
5067	DB00505	Tridihexethyl	0.0000114	PC3	0	1	0.517630425	0.02	0	0.92
5068	DB00331	Metformin	0.0000242	PC3	0	1	0	0.99	0	0.93
5069	DB01241	Gemfibrozil	0.000016	PC3	0	0.99	-0.45	1	0	0.88
5070	DB04825	Prenylamine	0.0000096	PC3	-0.404050006	1	-0.627777778	1	0	0.89
5071	DB04552	Niflumic acid	0.0000142	PC3	0	1	0	1	0	0.91
5072	DB06153	Pizotifen	0.0000094	PC3	-0.488288925	1	0.422235193	0.24	0	0.87
5073	DB00447	Loracarbef	0.0000108	PC3	0	1	0	0.98	-0.546959361	1
5074	DB00477	Chlorpromazine	0.0000112	PC3	-0.413486948	1	0.529445871	0.04	0	0.89
5077	DB01017	Minocycline	0.000008	PC3	0	1	0.540240486	0.03	-0.488943489	1
5078	DB00250	Dapsone	0.0000162	PC3	0	0.99	0	0.96	0	0.84
5079	DB06795	Mafenide	0.000018	PC3	0	1	0	0.97	0.507590099	0
5081	DB01074	Perhexiline	0.0000102	PC3	0	1	0	0.98	0	0.85
5082	DB06706	Isometheptene	0.0000082	PC3	0	1	0	0.99	0.685024867	0
5083	DB06793	Levopropoxyphene	0.0000074	PC3	-0.248304732	0.99	0	0.97	0	0.85
5084	DB02709	Resveratrol	0.0000176	PC3	0	1	0	0.99	0	0.91
5085	DB04711	Iodipamide	0.0000036	PC3	0	1	0	0.99	0	0.98
5088	DB11156	Pyrantel	0.0000112	PC3	0	0.99	0	0.98	0	0.94
5089	DB01120	Gliclazide	0.0000124	PC3	0	1	-0.644444444	1	-0.659282369	1
5090	DB13346	Bufexamac	0.000018	PC3	0	1	0	0.99	0	0.87
5091	DB09186	Nisoxetine	0.000013	PC3	-0.383978106	1	0	0.99	0	0.91
5092	DB00896	Rimexolone	0.0000108	PC3	0	1	0	0.97	0	0.91
5093	DB00564	Carbamazepine	0.000017	PC3	0	1	0	0.96	0.544862429	0
5094	DB13627	Oxolinic acid	0.0000154	PC3	0	0.99	0	0.99	0	0.94
5095	DB11582	Thiocolchicoside	0.000007	PC3	0	1	0	1	0	0.94
5097	DB00832	Phensuximide	0.0000212	PC3	0	1	0	0.98	0	0.89
5098	DB00359	Sulfadiazine	0.000016	PC3	0	1	0	0.94	0	0.86
5099	DB00424	Hyoscyamine	0.0000138	PC3	0.503870797	0	0	1	0.585283838	0
5100	DB01176	Cyclizine	0.0000132	PC3	0.400924884	0	0	1	0	0.93
5101	DB00860	Prednisolone	0.000011	PC3	0	0.99	0	0.99	0	0.9
5102	DB00301	Flucloxacillin	0.0000084	PC3	0.467165591	0	0.650513659	0	0.692913798	0
5103	DB00605	Sulindac	0.0000112	PC3	0	1	0	0.98	0.641563947	0
5104	DB08972	Flumequine	0.0000154	PC3	0	1	0	0.96	0	0.93
5105	DB13063	Parthenolide	0.0000162	PC3	-0.357039242	1	-0.738888889	1	0	0.91
5106	DB13785	Dropropizine	0.000017	PC3	0	1	0	0.99	0	0.9
5107	DB11738	Rilmenidine	0.0000084	PC3	0	1	0	1	0	0.89
5108	DB02527	Cyclic adenosine monophosphate	0.0000122	PC3	0	1	0	0.98	0	0.91
5109	DB00784	Mefenamic acid	0.0000166	PC3	0	1	-0.477777778	0.99	0	0.97
5110	DB00355	Aztreonam	0.0000092	PC3	0	0.99	0	0.99	0	0.88
5112	DB00297	Bupivacaine	0.0000124	PC3	-0.396396139	1	0	0.99	0	0.91
5114	DB01019	Bethanechol	0.0000204	PC3	0	1	0	1	0.535259534	0
5115	DB13836	Metampicillin	0.0000104	PC3	0.381020966	0	0.690420785	0	0	0.87
5116	DB00764	Mometasone	0.0000076	PC3	-0.313730998	1	0	0.99	0	0.87
5117	DB00887	Bumetanide	0.000011	PC3	0.377724042	0.01	0	0.98	0.587321014	0
5118	DB13466	Deptropine	0.0000076	PC3	-0.310990332	1	-0.53700288	1	-0.483240075	0.98
5119	DB01130	Prednicarbate	0.0000082	PC3	0	1	0	0.99	-0.529773013	0.99
5200	DB00502	Haloperidol	0.00001	MCF7	0	1	0	1	0	0.98
5201	DB00945	Acetylsalicylic acid	0.0001	MCF7	0	1	0	1	0.571291172	0
5202	DB00947	Fulvestrant	0.000001	MCF7	0	1	0	1	-0.68978513	1
5203	DB05134	Tanespimycin	0.000001	MCF7	0	1	0	1	0	0.97
5204	DB00877	Sirolimus	0.0000001	MCF7	0.560596154	0	0.69282175	0.01	0.492883843	0.01
5205	DB00783	Estradiol	0.0000001	MCF7	0	1	0	1	0	0.96
5206	DB00313	Valproic Acid	0.001	MCF7	0.466095946	0	0	1	0.629311873	0
5208	DB00755	Tretinoin	0.000001	MCF7	0.56913522	0	0.741031728	0	0.447868628	0
5210	DB12442	Alvespimycin	0.0000001	MCF7	0	1	0	1	0	0.95
5211	DB00313	Valproic Acid	0.0002	MCF7	0	1	0	1	0	0.96
5212	DB00433	Prochlorperazine	0.00001	MCF7	0	1	0	1	0	0.94
5213	DB02656	LY-294002	0.0000001	MCF7	0	1	0	1	0	0.98
5214	DB00477	Chlorpromazine	0.000001	MCF7	0	1	0	1	0	0.98
5215	DB05134	Tanespimycin	0.000001	MCF7	0.524335139	0	0.691880043	0	0.670214682	0
5217	DB02546	Vorinostat	0.00001	MCF7	0.379481679	0	0	0.98	0.438495677	0
5218	DB00877	Sirolimus	0.0000001	MCF7	0	1	-0.662738994	1	-0.615616508	1
5219	DB00313	Valproic Acid	0.00005	MCF7	0	1	0	1	0	0.99
5220	DB00179	Masoprocol	0.000001	MCF7	0	1	-0.711111111	1	0	0.99
5221	DB00831	Trifluoperazine	0.00001	MCF7	-0.407698007	1	-0.683333333	1	0	0.97
5222	DB05134	Tanespimycin	0.000001	MCF7	0	1	0	1	-0.403562654	0.95
5223	DB05134	Tanespimycin	0.000001	MCF7	0	1	0.635273822	0.02	0.633363183	0
5224	DB02656	LY-294002	0.00001	MCF7	0.610308095	0	0	1	0	0.98
5225	DB02424	Geldanamycin	0.000001	MCF7	0	1	0	0.99	0.62003372	0
5226	DB00363	Clozapine	0.00001	MCF7	0	1	0	0.97	0	0.91
5227	DB00679	Thioridazine	0.00001	MCF7	0	1	-0.522222222	0.99	-0.427678623	0.97
5229	DB00197	Troglitazone	0.00001	MCF7	0	1	0	0.99	0.716727877	0
5230	DB00412	Rosiglitazone	0.00001	MCF7	0	1	0	0.98	0.716563092	0
5232	DB01645	Genistein	0.00001	MCF7	0	1	0	0.98	0	0.93
5233	DB02656	LY-294002	0.00001	MCF7	0.447922718	0.01	0	1	0.573448531	0
5234	DB00623	Fluphenazine	0.00001	MCF7	0.505719416	0	0	0.98	0.635946439	0
5235	DB00947	Fulvestrant	0.00000001	MCF7	0.454803785	0.01	0	1	0	0.99
5236	DB02656	LY-294002	0.00001	MCF7	0	1	0	0.99	0.685722538	0
5237	DB00313	Valproic Acid	0.0005	MCF7	0	1	0	1	0	0.89
5238	DB00783	Estradiol	0.00000001	MCF7	0	1	0	1	0.703007079	0
5239	DB00877	Sirolimus	0.0000001	MCF7	0	1	0	0.99	0.795917827	0
5240	DB08059	Wortmannin	0.00000001	MCF7	0.522314316	0	0	0.98	0.759848901	0
5241	DB00502	Haloperidol	0.00001	MCF7	0	1	0	1	0.72326841	0
5242	DB00346	Alfuzosin	0.0000094	MCF7	0	1	-0.544444444	1	-0.610113637	1
5243	DB01183	Naloxone	0.000011	MCF7	0	1	0	0.99	0	0.95
5244	DB00737	Meclizine	0.0000086	MCF7	0	1	0	1	0	0.93
5245	DB14084	Butylparaben	0.0000206	MCF7	0	1	-0.6	1	0	0.95
5248	DB00925	Phenoxybenzamine	0.0000118	MCF7	-0.355707065	1	0	0.99	0	0.91
5249	DB13248	Phthalylsulfathiazole	0.00001	MCF7	0	1	0	0.99	0	0.92
5250	DB00567	Cephalexin	0.000011	MCF7	-0.470593522	1	-0.560140867	1	0	0.93
5251	DB00467	Enoxacin	0.0000124	MCF7	0	1	-0.705555556	1	0.477877034	0
5252	DB00975	Dipyridamole	0.000008	MCF7	0	1	0.510567619	0.06	0	0.94
5253	DB01118	Amiodarone	0.0000058	MCF7	0	0.99	0.494444444	0.08	0	0.92
5255	DB02187	Equilin	0.000015	MCF7	0	1	0	0.99	0	0.86
5256	DB01018	Guanfacine	0.0000142	MCF7	0	1	0	1	0	0.97
5257	DB00263	Sulfisoxazole	0.000015	MCF7	0	1	0	0.99	0	0.92
5258	DB04815	Clioquinol	0.000013	MCF7	-0.435347338	1	0	1	-0.515356265	0.99
5261	DB01599	Probucol	0.0000078	MCF7	0	1	0	1	-0.520600079	1
5262	DB00993	Azathioprine	0.0000144	MCF7	0	1	0	1	0	0.95
5264	DB14007	Pentetic acid	0.0000102	MCF7	0	1	0	0.97	0	0.93
5265	DB00363	Clozapine	0.0000122	MCF7	0	1	0	0.99	0	0.91
5266	DB01407	Clenbuterol	0.0000128	MCF7	0	1	0	0.99	0	0.85
5267	DB00836	Loperamide	0.0000078	MCF7	-0.34545094	1	0	0.97	0	0.89
5268	DB08839	Serotonin	0.0000188	MCF7	0	1	0	0.99	0	0.94
